area,Latitude,Longitude,Year,Outbreak,Source,File Name
"southern quebec, canada",45.5031824,-73.5698065,1953,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1954,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1954,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1955,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1955,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1956,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1956,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1957,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1957,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1958,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1958,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1959,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1959,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1976,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1976,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1977,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1977,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1978,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1978,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1979,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1979,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1980,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1980,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1981,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1981,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1982,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1982,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1983,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1983,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1984,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1984,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1985,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1985,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1986,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1986,2,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1987,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1988,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1989,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1990,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
"southern quebec, canada",45.5031824,-73.5698065,1991,1,dendrochronological samples from historical buildings | dendrochronological samples from tree cores,Boulanger et al. 2012 SBW outbreaks 400 yrs.pdf
lac des mille lacs area,49.809661,-88.4811791,1925,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac des mille lacs area,49.809661,-88.4811791,1926,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1937,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1938,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1939,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1940,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1941,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1942,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1943,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1944,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1945,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1946,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1947,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1948,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1949,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1950,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1951,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1952,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1953,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1954,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul and lake nipigon regions of northwestern ontario,50.11345465,-92.19624322619077,1955,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1862,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1863,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1864,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1865,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1866,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1867,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1868,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1869,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1870,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1871,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lac seul area,50.640752,-93.236847,1872,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1800,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1801,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1802,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1803,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1804,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1805,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1806,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1807,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1808,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1809,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
lake nipigon basin,49.0155918,-88.2610663,1810,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1880,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1881,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1882,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1883,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1884,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1885,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1886,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1887,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1888,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1889,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
restricted area southwest of lake nipigon,49.0155918,-88.2610663,1890,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Elliot 1960.pdf
"kabonga, québec",58.1066864,-68.4038778,1949,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1938,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1939,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1940,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1941,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1942,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1943,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1944,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1945,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1946,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1947,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1947,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1948,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1949,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1949,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1950,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1951,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1952,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1952,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1953,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1953,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1954,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1954,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1954,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1955,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1955,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1955,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1956,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1956,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1956,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1957,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1957,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1957,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1958,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1958,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1958,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1959,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1959,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1959,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1960,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1960,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1961,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1961,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1962,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1962,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1963,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1963,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1964,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1964,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1965,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1965,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1966,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1966,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1967,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1967,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1968,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1968,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1969,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1969,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1970,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1970,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1971,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1971,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1972,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1972,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1972,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1973,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1973,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1973,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1974,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1974,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1974,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1975,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1975,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1975,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1976,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1976,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1976,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1977,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1977,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1977,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1978,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1978,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1978,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1979,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
"quebec, canada",48.1023356,-77.7875715,1979,1,aerial defoliation survey | personal communication with the department of lands and forest representative,Hardy et al. 1986 atlas of outbreaks.pdf
