file_name,been_processed,relevance
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Response of understory plant community of boreal mixedwood stands to fire_ logging_ and spruce budworm outbreak.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Response of western spruce budworm _Lepidoptera_ Tortricidae_ to increased nitrogen in artificial diets.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Responses of male spruce budworm _Lepidoptera_ Tortricidae_ to different concentrations of sex pheromone as measured in a sustained-flight wind tunnel.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Responses of the western spruce budworm to varying levels of nitrogen and terpenes.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Risk of dispersal in western spruce budworm..pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Role of parasites in the population dynamics of the western spruce budworm _Lepidoptera_ Tortricidae_ in the Northwest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\S-shaped and broken S-shaped bifurcation diagrams with hysteresis for a multiparameter spruce budworm population problem in one space dimension.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Salvage logging during spruce budworm outbreaks increases defoliation of black spruce regeneration.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sample sizes required to estimate defoliation of spruce and balsam fir caused by spruce budworm accurately.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sampling procedures and adult sex ratios in spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sampling the western spruce budworm_ fourth instars_ pupae_ and egg masses.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Scaling-up an autoregressive time-series model _of spruce budworm population dynamics_ changes its qualitative behavior.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Seasonal changes in foliar terpenes indicate suitability of Douglas-fir buds for western spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Seasonal Parasitism and Host Instar Preference by the Spruce Budworm _Lepidoptera_ Tortricidae_ Larval Parasitoid Tranosema rostrale _Hymenoptera__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Second Diapause in Spruce Budworm from Eastern Canada1.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Seedling responses to forest canopy disturbance following a spruce budworm outbreak in Maine.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Selection of new more potent strains of Bacillus thuringiensis for use against gypsy moth and spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sensor band selection for detecting current defoliation caused by the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sentinel-2 based prediction of spruce budworm defoliation using red-edge spectral vegetation indices.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sequential sampling in Spruce budworm control projects..pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sex attractants for two species of western spruce budworm_ Choristoneura biennis and C. viridis _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sex Pheromone Chemistry of the Eastern Spruce Budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sex pheromone chemistry of the western spruce budwormChoristoneura occidentalis Free.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sex pheromone of the eastern spruce budworm _Lepidoptera_ Tortricidae__ Optimum blend of trans-and cis-11-tetradecenal.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sex pheromone of the spruce budworm _Lepidoptera_ Tortricidae__ Evidence for a missing component.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sex-biased predation by web-spinning spiders _Araneae_ on spruce budworm moths.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Silvicultural practices for control of spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Silviculture_ forest management_ and the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Simulation and analysis of the effect of a spruce budworm outbreak on carbon dynamics in boreal forests of Québec.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Simulations of the effects of changes in mean fire return intervals on balsam fir abundance_ and implications for spruce budworm outbreaks.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Site factors and management influence short_term host resistance to spruce budworm_ Choristoneura fumiferana _Clem.__ in a species_specific manner.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Slow-fast dynamics of Hopfield spruce-budworm model with memory effects.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Soil drainage class_ host tree species_ and thinning influence host tree resistance to the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Solanum Alkaloids as Larval Feeding Deterrents for Spruce Budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\SOME ASPECTS OF THE EPIDEMIOLOGY OF A MIGROSPORIDIAN PARASITE OF THE SPRUCE BUDWORM_ CHORISTONEURA FUMIFERANA _CLEM._.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Some effects of avian predators on the western spruce budworm in north central Washington.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Some effects of predaceous ants on western spruce budworm pupae in north central Washington.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Some relationships of the spruce budworm_ Choristoneura fumiferana _Clem._ to black spruce_ Picea mariana _Moench_ Voss.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Some solid-phase syntheses of the sex attractant of the spruce budworm_trans-11-tetradecenal.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial and temporal patterns of balsam fir mortality in spaced and unspaced stands caused by spruce budworm defoliation.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial and temporal patterns of seedling and sapling recruitment within canopy gaps caused by spruce budworm.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial genetic structure at the leading edge of a spruce budworm outbreak_ The role of dispersal in outbreak spread.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial patterning of the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial prediction of the onset of spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial scale and the detection of density dependence in spruce budworm outbreaks in eastern North America.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial synchrony of spruce budworm outbreaks in eastern North America.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial transmutation and its consequences in spatially upscaling models of spruce budworm population dynamics.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatial variability of spruce budworm defoliation at different scales.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatiotemporal dynamics of recent mountain pine beetle and western spruce budworm outbreaks across the Pacific Northwest Region_ USA.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatiotemporal patterns of large-scale defoliation caused by the spruce budworm in Ontario since 1941.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spatiotemporal variability in tree and stand mortality caused by spruce budworm outbreaks in eastern Quebec.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spectral characteristics of tree components of balsam fir and spruce damaged by spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spectrophotometric determination of larval ingestion rates in the spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spiders in a fir_spruce biotype_ abundance_ diversity_ and influence on spruce budworm densities.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spray droplet size in the control of spruce budworm_ boll weevil_ bollworm_ and cabbage looper.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spring larval dispersal of the western spruce budworm _Lepidoptera_ Tortricidae_ in north-central Washington.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm and management effects on forest and wood product carbon for an intensively managed forest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm and other lepidopterous prey of Eumenid wasps _Hymenoptera_ Eumenidae_ in spruce-fir forests of Maine.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm antifreeze protein_ changes in structure and dynamics at low temperature.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm biological and nutritional performance responses to varying levels of monoterpenes.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm damage evaluations using aerial photography.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm damage symptoms related to radial growth of grand fir_ Douglas-fir_ and Engelmann spruce.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm damage to balsam fir in immature stands_ Quebec.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm decision support system_ lessons learned in development and implementation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ artificial defoliation of potted trees.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ cohort models of needlefall schedules for spaced trees.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ defoliation in spaced and unspaced stands and individual tree survival.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ patterns of shoot_ needle and foliage weight production over a nine-year outbreak cycle.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ period models of needle survivorship for spaced trees.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ recovery of growth in spaced stands.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation and growth loss in young balsam fir_ relationships between volume growth and foliage weight in spaced and unspaced_ defoliated and__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation in relation to introgression in red and black spruce.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation in young balsam fir_ the _green_tree phenomenon.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm defoliation-foliage production_ differences between white spruce and balsam fir.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm elastase precipitates Bacillus thuringiensis δ-endotoxin by specifically recognizing the C-terminal region.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm fecundity and foliar chemistry_ influence of site.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm feeding and oviposition are stimulated by monoterpenes in white spruce epicuticular waxes.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm growth_ development and food utilization on young and old balsam fir trees.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm impact_ abundance and parasitism rate in a patchy landscape.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm in Maine_ 1910-1976_ infestations and control.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm larvae damage western larch cones and seeds.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm larvae sever stems of western larch shoots in Montana.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm mortality as a function of aerial spray droplet size.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm moth flight and storms_ case study of a cold front system.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm moth flight and storms_ further studies using aircraft and radar.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm moth trapping using virgin females.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm outbreaks and the incidence of vagrancy in eastern North American wood-warblers.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm outbreaks in eastern Quebec over the last 450 years.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm outbreaks in the lower St. Lawrence and Gaspé regions.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm outbreaks in the past three centuries in the Laurentide Park_ Quebec.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce Budworm Parasite Investigations in the Lower St. Lawrence and Gaspé Regions of Quebec1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce Budworm Parasite Studies in Northwestern Ontario1.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm populations_ defoliation_ and changes in stand condition during an uncontrolled spruce budworm outbreak on Cape Breton Island_ Nova Scotia.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm tree host species distribution and abundance mapping using multi-temporal Sentinel-1 and Sentinel-2 satellite imagery.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm weight and fecundity_ means_ frequency distributions_ and correlations for two populations _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Choristoneura fumiferana_ antifeedants 4. Synthesis of specionin and biological studies.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Choristoneura fumiferana_ juvenile hormone esterase_ hormonal regulation_ developmental expression and cDNA cloning.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Choristoneura fumiferana_ performance in relation to foliar chemistry of its host plants.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Choristoneura fumiferana_ pheromone chemistry and behavioral responses to pheromone components and analogs.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Choristoneura spp._ biotype reactions to forest and climate characteristics.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Lepidoptera_ Tortricidae_ field fecundity_ new insights into its estimation and use.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Lepidoptera_ Tortricidae_ moth flight and dispersal_ new understanding from canopy observations_ radar_ and aircraft.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Lepidoptera_ Tortricidae_ moth flight from New Brunswick to Newfoundland.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm _Lepidoptera_ Tortricidae__ role of adult imbibing in reproduction.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm-caused mortality to balsam fir and black spruce in pure and mixed conifer stands.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm_ effects of different blends of sex pheromone components on disruption of male attraction.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm_ how it lives and what it does.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm_ super silviculturist.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm_ the answer is forest management_ or is it_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce budworm_ windthrow and partial cutting_ Do different partial disturbances produce different forest structures_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Spruce weevil and western spruce budworm forest health stand establishment decision aids.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Staminate flowers and the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Stand conditions and spruce budworm damage in a western Montana forest.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Stand response to western spruce budworm and Douglas-fir bark beetle outbreaks_ Colorado Front Range.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Stand-level prediction of balsam fir mortality in relation to spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Stochastic model of eastern spruce budworm _Lepidoptera_ Tortricidae_ phenology on white spruce and balsam fir.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Stochastic phenology model for the western spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Strains of protoplasts of Entomophthora egressa in spruce budworm larvae.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Structural differences between forests regenerating following spruce budworm defoliation and clear-cut harvesting_ implications for marten.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Structural dynamics at boreal forest edges created by a spruce budworm outbreak.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Structure-activity relationships of phenolic and nonphenolic aromatic acids as oviposition stimuli for the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Structure_function relationships in spruce budworm antifreeze protein revealed by isoform diversity.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Studies of regeneration in forest stands devastated by the spruce budworm. III. Problems of sampling precision and seedling distribution.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\STUDIES ON DIPTEROUS PARASITES OF THE SPRUCE BUDWORM_ CHORISTONEURA FUMIFERANA _CLEM.__LEPIDOPTERA_ TORTRICIDAE__ I__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Studies on parasites of the spruce budworm_ Archips fumiferana _Clem.__ 1. Life history of Apanteles fumiferanae Viereck _Hymenoptera_ Braconidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\STUDIES ON PARASITES OF THE SPRUCE BUDWORM_ ARCHIPS FUMIFERANA _Clem.___ 2. Life History of Glypta fumiferanae _Viereck__Hymenoptera__.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Studies on two ecdysone receptor isoforms of the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sublethal effects of Bacillus thuringiensis on the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Sublethal Effects of Carbaryl_ Aminocarb_ Fenitrothion_ and Bacillus thuringiensis on the Development and Fecundity of the Spruce Budworm _Lepidoptera_ Tortricidae__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Summary of life history and hosts of the spruce budworms.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Susceptibility of balsam fir to spruce budworm defoliation as affected by thinning.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Susceptibility of Different Instars of the Spruce Budworm _Lepidoptera_ Tortricidae_ to Bacillus thuringiensis var. kurstaki Estimated with a Droplet-Feeding Method.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Susceptibility of larval instars of spruce budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae__ to Bacillus thuringiensis.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Susceptibility of northern British Columbia forests to spruce budworm defoliation.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Synthesis of the same two proteins prior to larval diapause and pupation in the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Synthetic juvenile hormone_ Effect on pupae of the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Targeted expression of a synthetic codon optimized gene_ encoding the spruce budworm antifreeze protein_ leads to accumulation of antifreeze activity in the__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Taste receptor activity and feeding behaviour reveal mechanisms of white spruce natural resistance to Eastern spruce budworm Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Temporal relations between defoliation caused by spruce budworm _Choristoneura fumiferana Clem._ and growth of balsam fir _Abies balsamea _L._ Mill._.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Temporal_ spatial and induced expression of chitinase in the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\Tests for induction of feeding preferences in larvae of eastern spruce budworm using extracts from three host plants.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The antifreeze potential of the spruce budworm thermal hysteresis protein.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Apanteles species _Hymenoptera_ Braconidae_ attacking Lepidoptera in the micro-habitat of the spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The comparative pathogenicity of some Bacillus thuringiensis varieties for larvae of the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The development of a cytoplasmic polyhedrosis virus in the spruce budworm_ Choristoneura fumiferana _Clemens_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The development of life tables for the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The development of predictive equations for the spruce budworm based on key-factor analysis.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The development of sampling techniques for forest insect defoliators_ with particular reference to the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The dynamics of epidemic spruce budworm populations.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Effect of a Microsporidian Parasite of the Spruce Budworm_ Choristoneura fumiferana _Clem.__ on Two Internal Hymenopterous Parasites1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The effect of a microsporidian parasite on the development_ reproduction_ and mortality of the spruce budworm_ Choristoneura fumiferana _Clem._.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The effect of aerial insecticide spraying for spruce budworm control on the fecundity of entomophilous plants in New Brunswick.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The effects of benomyl on the incidence of microsporidia and the developmental performance of eastern spruce budworm _Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Effects of Temperature and Moisture Upon the Behaviour of the Spruce Budworm_ Choristoneura Fumiferana Clemens _Lepidoptera_ Tortricidae__ I. The Relative__.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The epidemiology of the current spruce budworm outbreak in Quebec.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The external anatomy of the Spruce budworm Choristoneura fumiferana _Clem.__Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The feeding habits of young spruce budworm larvae.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The feeding impact of spruce budworm on balsam fir.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The fine_scale population dynamics of spruce budworm_ survival of early instars related to forest condition.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The forest and the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The geography of spruce budworm in eastern North America.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The historical reconstruction of growth efficiency and its relationship to tree mortality in balsam fir ecosystems affected by spruce budworm.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The impact of moose _Alces alces andersoni_ on forest regeneration following a severe spruce budworm outbreak in the Cape Breton Highlands_ Nova Scotia_ Canada.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The impact of moth migration on apparent fecundity overwhelms mating disruption as a method to manage spruce budworm populations.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The influence of forest and stand conditions on spruce budworm defoliation in New Brunswick_ Canada.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The influence of forest composition and climate on outbreak characteristics of the spruce budworm in eastern Canada.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The influence of hardwood content on balsam fir defoliation by spruce budworm.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Influence of Stand Factors on Parasitism of Spruce Budworm  Eggs by Trichogramma minutum.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The influence of understory nectar resources on parasitism of the spruce budworm Choristoneura fumiferana in the field.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The influence of western spruce budworm on fire in spruce-fir forests.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Interaction of the Spruce Budworm_ Choristoneura fumiferana _Clem.__ and the Parasite Apanteles fumiferanae Vier. 1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Interaction of the Spruce Budworm_ Choristoneura fumiferana _Clem.__ and the Parasite Glypta fumiferanae _Vier._ 1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The introduction of insect parasites of the spruce budworm_ Archips fumiferana Clem._ into eastern Canada.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The jack pine budworm and the spruce budworm_ Cacoecia fumiferana Clem._Tortricidae_.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The light reactions of the spruce budworm_ Choristoneura fumiferana Clemens _Lepidoptera Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The Male Reproductive System of the Spruce Budworm_ Choristoneura fumiferana _Lepidoptera_ Tortricidae_. I. Spermatogenesis.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The measurement of spruce budworm populations and mortality during the first and second larval instars.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\THE MECHANISM OF SPERM PRECEDENCE IN THE SPRUCE BUDWORM_ CHORISTONEURA FUMIFERANA _LEPIDOPTERA_ TORTRICIDAE_ 1.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The numerical response of avian and mammalian predators during a gradation of the spruce budworm.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The occurrence and nature of diapause-free development in the spruce budworm_ Choristoneura fumiferana _Clem.__Lepidoptera_ Tortricidae_.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The occurrence of two types of entomopathogenic bacilli in natural populations of the spruce budworm_ Choristoneura fumiferana.pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The phenological window for western spruce budworm_ seasonal decline in resource quality..pdf,1,1
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The phenology of white spruce and the spruce budworm in northern Alberta.pdf,1,0
E:\NIMBioS\SBW\SBW Literature\Google Scholar\The policy of keeping trees alive via spray operations may hasten the recurrence of spruce budworm outbreaks.pdf,1,1
