area,latitude,longitude,year,outbreak
southern quebec,45.5031824,-73.5698065,1632,yes
southern quebec,45.5031824,-73.5698065,1633,yes
southern quebec,45.5031824,-73.5698065,1634,yes
southern quebec,45.5031824,-73.5698065,1635,yes
southern quebec,45.5031824,-73.5698065,1636,yes
southern quebec,45.5031824,-73.5698065,1637,yes
southern quebec,45.5031824,-73.5698065,1638,yes
southern quebec,45.5031824,-73.5698065,1639,yes
southern quebec,45.5031824,-73.5698065,1640,yes
southern quebec,45.5031824,-73.5698065,1641,yes
southern quebec,45.5031824,-73.5698065,1642,yes
southern quebec,45.5031824,-73.5698065,1643,yes
southern quebec,45.5031824,-73.5698065,1644,yes
southern quebec,45.5031824,-73.5698065,1645,yes
southern quebec,45.5031824,-73.5698065,1646,yes
southern quebec,45.5031824,-73.5698065,1647,yes
southern quebec,45.5031824,-73.5698065,1648,yes
southern quebec,45.5031824,-73.5698065,1649,yes
southern quebec,45.5031824,-73.5698065,1650,yes
southern quebec,45.5031824,-73.5698065,1651,yes
southern quebec,45.5031824,-73.5698065,1652,yes
southern quebec,45.5031824,-73.5698065,1653,yes
southern quebec,45.5031824,-73.5698065,1654,yes
southern quebec,45.5031824,-73.5698065,1655,yes
southern quebec,45.5031824,-73.5698065,1656,yes
southern quebec,45.5031824,-73.5698065,1657,yes
southern quebec,45.5031824,-73.5698065,1658,yes
southern quebec,45.5031824,-73.5698065,1659,yes
southern quebec,45.5031824,-73.5698065,1660,yes
southern quebec,45.5031824,-73.5698065,1661,yes
southern quebec,45.5031824,-73.5698065,1662,yes
southern quebec,45.5031824,-73.5698065,1663,yes
southern quebec,45.5031824,-73.5698065,1664,yes
southern quebec,45.5031824,-73.5698065,1665,yes
southern quebec,45.5031824,-73.5698065,1666,yes
southern quebec,45.5031824,-73.5698065,1667,yes
southern quebec,45.5031824,-73.5698065,1668,yes
southern quebec,45.5031824,-73.5698065,1669,yes
southern quebec,45.5031824,-73.5698065,1670,yes
southern quebec,45.5031824,-73.5698065,1671,yes
southern quebec,45.5031824,-73.5698065,1672,yes
southern quebec,45.5031824,-73.5698065,1673,yes
southern quebec,45.5031824,-73.5698065,1674,yes
southern quebec,45.5031824,-73.5698065,1675,yes
southern quebec,45.5031824,-73.5698065,1676,yes
southern quebec,45.5031824,-73.5698065,1677,yes
southern quebec,45.5031824,-73.5698065,1678,yes
southern quebec,45.5031824,-73.5698065,1679,yes
southern quebec,45.5031824,-73.5698065,1680,yes
southern quebec,45.5031824,-73.5698065,1681,yes
southern quebec,45.5031824,-73.5698065,1682,yes
southern quebec,45.5031824,-73.5698065,1683,yes
southern quebec,45.5031824,-73.5698065,1684,yes
southern quebec,45.5031824,-73.5698065,1685,yes
southern quebec,45.5031824,-73.5698065,1686,yes
southern quebec,45.5031824,-73.5698065,1687,yes
southern quebec,45.5031824,-73.5698065,1688,yes
southern quebec,45.5031824,-73.5698065,1689,yes
southern quebec,45.5031824,-73.5698065,1690,yes
southern quebec,45.5031824,-73.5698065,1691,yes
southern quebec,45.5031824,-73.5698065,1692,yes
southern quebec,45.5031824,-73.5698065,1693,yes
southern quebec,45.5031824,-73.5698065,1694,yes
southern quebec,45.5031824,-73.5698065,1695,yes
southern quebec,45.5031824,-73.5698065,1696,yes
southern quebec,45.5031824,-73.5698065,1697,yes
southern quebec,45.5031824,-73.5698065,1698,yes
southern quebec,45.5031824,-73.5698065,1699,yes
southern quebec,45.5031824,-73.5698065,1700,yes
southern quebec,45.5031824,-73.5698065,1701,yes
southern quebec,45.5031824,-73.5698065,1702,yes
southern quebec,45.5031824,-73.5698065,1703,yes
southern quebec,45.5031824,-73.5698065,1704,yes
southern quebec,45.5031824,-73.5698065,1705,yes
southern quebec,45.5031824,-73.5698065,1706,yes
southern quebec,45.5031824,-73.5698065,1707,yes
southern quebec,45.5031824,-73.5698065,1708,yes
southern quebec,45.5031824,-73.5698065,1709,yes
southern quebec,45.5031824,-73.5698065,1710,yes
southern quebec,45.5031824,-73.5698065,1711,yes
southern quebec,45.5031824,-73.5698065,1712,yes
southern quebec,45.5031824,-73.5698065,1713,yes
southern quebec,45.5031824,-73.5698065,1714,yes
southern quebec,45.5031824,-73.5698065,1715,yes
southern quebec,45.5031824,-73.5698065,1716,yes
southern quebec,45.5031824,-73.5698065,1717,yes
southern quebec,45.5031824,-73.5698065,1718,yes
southern quebec,45.5031824,-73.5698065,1719,yes
southern quebec,45.5031824,-73.5698065,1720,yes
southern quebec,45.5031824,-73.5698065,1721,yes
southern quebec,45.5031824,-73.5698065,1722,yes
southern quebec,45.5031824,-73.5698065,1723,yes
southern quebec,45.5031824,-73.5698065,1724,yes
southern quebec,45.5031824,-73.5698065,1725,yes
southern quebec,45.5031824,-73.5698065,1726,yes
southern quebec,45.5031824,-73.5698065,1727,yes
southern quebec,45.5031824,-73.5698065,1728,yes
southern quebec,45.5031824,-73.5698065,1729,yes
southern quebec,45.5031824,-73.5698065,1730,yes
southern quebec,45.5031824,-73.5698065,1731,yes
southern quebec,45.5031824,-73.5698065,1732,yes
southern quebec,45.5031824,-73.5698065,1733,yes
southern quebec,45.5031824,-73.5698065,1734,yes
southern quebec,45.5031824,-73.5698065,1735,yes
southern quebec,45.5031824,-73.5698065,1736,yes
southern quebec,45.5031824,-73.5698065,1737,yes
southern quebec,45.5031824,-73.5698065,1738,yes
southern quebec,45.5031824,-73.5698065,1739,yes
southern quebec,45.5031824,-73.5698065,1740,yes
southern quebec,45.5031824,-73.5698065,1741,yes
southern quebec,45.5031824,-73.5698065,1742,yes
southern quebec,45.5031824,-73.5698065,1743,yes
southern quebec,45.5031824,-73.5698065,1744,yes
southern quebec,45.5031824,-73.5698065,1745,yes
southern quebec,45.5031824,-73.5698065,1746,yes
southern quebec,45.5031824,-73.5698065,1747,yes
southern quebec,45.5031824,-73.5698065,1748,yes
southern quebec,45.5031824,-73.5698065,1749,yes
southern quebec,45.5031824,-73.5698065,1750,yes
southern quebec,45.5031824,-73.5698065,1751,yes
southern quebec,45.5031824,-73.5698065,1752,yes
southern quebec,45.5031824,-73.5698065,1753,yes
southern quebec,45.5031824,-73.5698065,1754,yes
southern quebec,45.5031824,-73.5698065,1755,yes
southern quebec,45.5031824,-73.5698065,1756,yes
southern quebec,45.5031824,-73.5698065,1757,yes
southern quebec,45.5031824,-73.5698065,1758,yes
southern quebec,45.5031824,-73.5698065,1759,yes
southern quebec,45.5031824,-73.5698065,1760,yes
southern quebec,45.5031824,-73.5698065,1761,yes
southern quebec,45.5031824,-73.5698065,1762,yes
southern quebec,45.5031824,-73.5698065,1763,yes
southern quebec,45.5031824,-73.5698065,1764,yes
southern quebec,45.5031824,-73.5698065,1765,yes
southern quebec,45.5031824,-73.5698065,1766,yes
southern quebec,45.5031824,-73.5698065,1767,yes
southern quebec,45.5031824,-73.5698065,1768,yes
southern quebec,45.5031824,-73.5698065,1769,yes
southern quebec,45.5031824,-73.5698065,1770,yes
southern quebec,45.5031824,-73.5698065,1771,yes
southern quebec,45.5031824,-73.5698065,1772,yes
southern quebec,45.5031824,-73.5698065,1773,yes
southern quebec,45.5031824,-73.5698065,1774,yes
southern quebec,45.5031824,-73.5698065,1775,yes
southern quebec,45.5031824,-73.5698065,1776,yes
southern quebec,45.5031824,-73.5698065,1777,yes
southern quebec,45.5031824,-73.5698065,1778,yes
southern quebec,45.5031824,-73.5698065,1779,yes
southern quebec,45.5031824,-73.5698065,1780,yes
southern quebec,45.5031824,-73.5698065,1781,yes
southern quebec,45.5031824,-73.5698065,1782,yes
southern quebec,45.5031824,-73.5698065,1783,yes
southern quebec,45.5031824,-73.5698065,1784,yes
southern quebec,45.5031824,-73.5698065,1785,yes
southern quebec,45.5031824,-73.5698065,1786,yes
southern quebec,45.5031824,-73.5698065,1787,yes
southern quebec,45.5031824,-73.5698065,1788,yes
southern quebec,45.5031824,-73.5698065,1789,yes
southern quebec,45.5031824,-73.5698065,1790,yes
southern quebec,45.5031824,-73.5698065,1791,yes
southern quebec,45.5031824,-73.5698065,1792,yes
southern quebec,45.5031824,-73.5698065,1793,yes
southern quebec,45.5031824,-73.5698065,1794,yes
southern quebec,45.5031824,-73.5698065,1795,yes
southern quebec,45.5031824,-73.5698065,1796,yes
southern quebec,45.5031824,-73.5698065,1797,yes
southern quebec,45.5031824,-73.5698065,1798,yes
southern quebec,45.5031824,-73.5698065,1799,yes
southern quebec,45.5031824,-73.5698065,1800,yes
southern quebec,45.5031824,-73.5698065,1801,yes
southern quebec,45.5031824,-73.5698065,1802,yes
southern quebec,45.5031824,-73.5698065,1803,yes
southern quebec,45.5031824,-73.5698065,1804,yes
southern quebec,45.5031824,-73.5698065,1805,yes
southern quebec,45.5031824,-73.5698065,1806,yes
southern quebec,45.5031824,-73.5698065,1807,yes
southern quebec,45.5031824,-73.5698065,1808,yes
southern quebec,45.5031824,-73.5698065,1809,yes
southern quebec,45.5031824,-73.5698065,1810,yes
southern quebec,45.5031824,-73.5698065,1811,yes
southern quebec,45.5031824,-73.5698065,1812,yes
southern quebec,45.5031824,-73.5698065,1813,yes
southern quebec,45.5031824,-73.5698065,1814,yes
southern quebec,45.5031824,-73.5698065,1815,yes
southern quebec,45.5031824,-73.5698065,1816,yes
southern quebec,45.5031824,-73.5698065,1817,yes
southern quebec,45.5031824,-73.5698065,1818,yes
southern quebec,45.5031824,-73.5698065,1819,yes
southern quebec,45.5031824,-73.5698065,1820,yes
southern quebec,45.5031824,-73.5698065,1821,yes
southern quebec,45.5031824,-73.5698065,1822,yes
southern quebec,45.5031824,-73.5698065,1823,yes
southern quebec,45.5031824,-73.5698065,1824,yes
southern quebec,45.5031824,-73.5698065,1825,yes
southern quebec,45.5031824,-73.5698065,1826,yes
southern quebec,45.5031824,-73.5698065,1827,yes
southern quebec,45.5031824,-73.5698065,1828,yes
southern quebec,45.5031824,-73.5698065,1829,yes
southern quebec,45.5031824,-73.5698065,1830,yes
southern quebec,45.5031824,-73.5698065,1831,yes
southern quebec,45.5031824,-73.5698065,1832,yes
southern quebec,45.5031824,-73.5698065,1833,yes
southern quebec,45.5031824,-73.5698065,1834,yes
southern quebec,45.5031824,-73.5698065,1835,yes
southern quebec,45.5031824,-73.5698065,1836,yes
southern quebec,45.5031824,-73.5698065,1837,yes
southern quebec,45.5031824,-73.5698065,1838,yes
southern quebec,45.5031824,-73.5698065,1839,yes
southern quebec,45.5031824,-73.5698065,1840,yes
southern quebec,45.5031824,-73.5698065,1841,yes
southern quebec,45.5031824,-73.5698065,1842,yes
southern quebec,45.5031824,-73.5698065,1843,yes
southern quebec,45.5031824,-73.5698065,1844,yes
southern quebec,45.5031824,-73.5698065,1845,yes
southern quebec,45.5031824,-73.5698065,1846,yes
southern quebec,45.5031824,-73.5698065,1847,yes
southern quebec,45.5031824,-73.5698065,1848,yes
southern quebec,45.5031824,-73.5698065,1849,yes
southern quebec,45.5031824,-73.5698065,1850,yes
southern quebec,45.5031824,-73.5698065,1851,yes
southern quebec,45.5031824,-73.5698065,1852,yes
southern quebec,45.5031824,-73.5698065,1853,yes
southern quebec,45.5031824,-73.5698065,1854,yes
southern quebec,45.5031824,-73.5698065,1855,yes
southern quebec,45.5031824,-73.5698065,1856,yes
southern quebec,45.5031824,-73.5698065,1857,yes
southern quebec,45.5031824,-73.5698065,1858,yes
southern quebec,45.5031824,-73.5698065,1859,yes
southern quebec,45.5031824,-73.5698065,1860,yes
southern quebec,45.5031824,-73.5698065,1861,yes
southern quebec,45.5031824,-73.5698065,1862,yes
southern quebec,45.5031824,-73.5698065,1863,yes
southern quebec,45.5031824,-73.5698065,1864,yes
southern quebec,45.5031824,-73.5698065,1865,yes
southern quebec,45.5031824,-73.5698065,1866,yes
southern quebec,45.5031824,-73.5698065,1867,yes
southern quebec,45.5031824,-73.5698065,1868,yes
southern quebec,45.5031824,-73.5698065,1869,yes
southern quebec,45.5031824,-73.5698065,1870,yes
southern quebec,45.5031824,-73.5698065,1871,yes
southern quebec,45.5031824,-73.5698065,1872,yes
southern quebec,45.5031824,-73.5698065,1873,yes
southern quebec,45.5031824,-73.5698065,1874,yes
southern quebec,45.5031824,-73.5698065,1875,yes
southern quebec,45.5031824,-73.5698065,1876,yes
southern quebec,45.5031824,-73.5698065,1877,yes
southern quebec,45.5031824,-73.5698065,1878,yes
southern quebec,45.5031824,-73.5698065,1879,yes
southern quebec,45.5031824,-73.5698065,1880,yes
southern quebec,45.5031824,-73.5698065,1881,yes
southern quebec,45.5031824,-73.5698065,1882,yes
southern quebec,45.5031824,-73.5698065,1883,yes
southern quebec,45.5031824,-73.5698065,1884,yes
southern quebec,45.5031824,-73.5698065,1885,yes
southern quebec,45.5031824,-73.5698065,1886,yes
southern quebec,45.5031824,-73.5698065,1887,yes
southern quebec,45.5031824,-73.5698065,1888,yes
southern quebec,45.5031824,-73.5698065,1889,yes
southern quebec,45.5031824,-73.5698065,1890,yes
southern quebec,45.5031824,-73.5698065,1891,yes
southern quebec,45.5031824,-73.5698065,1892,yes
southern quebec,45.5031824,-73.5698065,1893,yes
southern quebec,45.5031824,-73.5698065,1894,yes
southern quebec,45.5031824,-73.5698065,1895,yes
southern quebec,45.5031824,-73.5698065,1896,yes
southern quebec,45.5031824,-73.5698065,1897,yes
southern quebec,45.5031824,-73.5698065,1898,yes
southern quebec,45.5031824,-73.5698065,1899,yes
southern quebec,45.5031824,-73.5698065,1900,yes
southern quebec,45.5031824,-73.5698065,1901,yes
southern quebec,45.5031824,-73.5698065,1902,yes
southern quebec,45.5031824,-73.5698065,1903,yes
southern quebec,45.5031824,-73.5698065,1904,yes
southern quebec,45.5031824,-73.5698065,1905,yes
southern quebec,45.5031824,-73.5698065,1906,yes
southern quebec,45.5031824,-73.5698065,1907,yes
southern quebec,45.5031824,-73.5698065,1908,yes
southern quebec,45.5031824,-73.5698065,1909,yes
southern quebec,45.5031824,-73.5698065,1910,yes
southern quebec,45.5031824,-73.5698065,1911,yes
southern quebec,45.5031824,-73.5698065,1912,yes
southern quebec,45.5031824,-73.5698065,1913,yes
southern quebec,45.5031824,-73.5698065,1914,yes
southern quebec,45.5031824,-73.5698065,1915,yes
southern quebec,45.5031824,-73.5698065,1916,yes
southern quebec,45.5031824,-73.5698065,1917,yes
southern quebec,45.5031824,-73.5698065,1918,yes
southern quebec,45.5031824,-73.5698065,1919,yes
southern quebec,45.5031824,-73.5698065,1920,yes
southern quebec,45.5031824,-73.5698065,1921,yes
southern quebec,45.5031824,-73.5698065,1922,yes
southern quebec,45.5031824,-73.5698065,1923,yes
southern quebec,45.5031824,-73.5698065,1924,yes
southern quebec,45.5031824,-73.5698065,1925,yes
southern quebec,45.5031824,-73.5698065,1926,yes
southern quebec,45.5031824,-73.5698065,1927,yes
southern quebec,45.5031824,-73.5698065,1928,yes
southern quebec,45.5031824,-73.5698065,1929,yes
southern quebec,45.5031824,-73.5698065,1930,yes
southern quebec,45.5031824,-73.5698065,1931,yes
southern quebec,45.5031824,-73.5698065,1932,yes
southern quebec,45.5031824,-73.5698065,1933,yes
southern quebec,45.5031824,-73.5698065,1934,yes
southern quebec,45.5031824,-73.5698065,1935,yes
southern quebec,45.5031824,-73.5698065,1936,yes
southern quebec,45.5031824,-73.5698065,1937,yes
southern quebec,45.5031824,-73.5698065,1938,yes
southern quebec,45.5031824,-73.5698065,1939,yes
southern quebec,45.5031824,-73.5698065,1940,yes
southern quebec,45.5031824,-73.5698065,1941,yes
southern quebec,45.5031824,-73.5698065,1942,yes
southern quebec,45.5031824,-73.5698065,1943,yes
southern quebec,45.5031824,-73.5698065,1944,yes
southern quebec,45.5031824,-73.5698065,1945,yes
southern quebec,45.5031824,-73.5698065,1946,yes
southern quebec,45.5031824,-73.5698065,1947,yes
southern quebec,45.5031824,-73.5698065,1948,yes
southern quebec,45.5031824,-73.5698065,1949,yes
southern quebec,45.5031824,-73.5698065,1950,yes
southern quebec,45.5031824,-73.5698065,1951,yes
southern quebec,45.5031824,-73.5698065,1952,yes
southern quebec,45.5031824,-73.5698065,1953,yes
southern quebec,45.5031824,-73.5698065,1954,yes
southern quebec,45.5031824,-73.5698065,1955,yes
southern quebec,45.5031824,-73.5698065,1956,yes
southern quebec,45.5031824,-73.5698065,1957,yes
southern quebec,45.5031824,-73.5698065,1958,yes
southern quebec,45.5031824,-73.5698065,1959,yes
southern quebec,45.5031824,-73.5698065,1960,yes
southern quebec,45.5031824,-73.5698065,1961,yes
southern quebec,45.5031824,-73.5698065,1962,yes
southern quebec,45.5031824,-73.5698065,1963,yes
southern quebec,45.5031824,-73.5698065,1964,yes
southern quebec,45.5031824,-73.5698065,1965,yes
southern quebec,45.5031824,-73.5698065,1966,yes
southern quebec,45.5031824,-73.5698065,1967,yes
southern quebec,45.5031824,-73.5698065,1968,yes
southern quebec,45.5031824,-73.5698065,1969,yes
southern quebec,45.5031824,-73.5698065,1970,yes
southern quebec,45.5031824,-73.5698065,1971,yes
southern quebec,45.5031824,-73.5698065,1972,yes
southern quebec,45.5031824,-73.5698065,1973,yes
southern quebec,45.5031824,-73.5698065,1974,yes
southern quebec,45.5031824,-73.5698065,1975,yes
southern quebec,45.5031824,-73.5698065,1976,yes
southern quebec,45.5031824,-73.5698065,1977,yes
southern quebec,45.5031824,-73.5698065,1978,yes
southern quebec,45.5031824,-73.5698065,1979,yes
southern quebec,45.5031824,-73.5698065,1980,yes
southern quebec,45.5031824,-73.5698065,1981,yes
southern quebec,45.5031824,-73.5698065,1982,yes
southern quebec,45.5031824,-73.5698065,1983,yes
southern quebec,45.5031824,-73.5698065,1984,yes
southern quebec,45.5031824,-73.5698065,1985,yes
southern quebec,45.5031824,-73.5698065,1986,yes
southern quebec,45.5031824,-73.5698065,1987,yes
southern quebec,45.5031824,-73.5698065,1988,yes
southern quebec,45.5031824,-73.5698065,1989,yes
southern quebec,45.5031824,-73.5698065,1990,yes
southern quebec,45.5031824,-73.5698065,1991,yes
southern quebec,45.5031824,-73.5698065,1992,yes
southern quebec,45.5031824,-73.5698065,1993,yes
southern quebec,45.5031824,-73.5698065,1994,yes
southern quebec,45.5031824,-73.5698065,1995,yes
southern quebec,45.5031824,-73.5698065,1996,yes
southern quebec,45.5031824,-73.5698065,1997,yes
southern quebec,45.5031824,-73.5698065,1998,yes
southern quebec,45.5031824,-73.5698065,1999,yes
southern quebec,45.5031824,-73.5698065,2000,yes
